80 2.76 2935189096
81 2.85 2985759536
82 2.96 3086186704
83 2.97 3132779000
84 3.04 3264858760
85 3.01 3323353080
86 3.15 3413880192
87 3.22 3445111288
88 3.36 3620641008
89 3.37 3655208752
90 3.54 3728032960
91 3.51 3975074592
92 3.47 3751843088
93 3.71 4116098544
94 3.81 4204945432
95 3.85 4293581824
96 3.90 4327695000
97 4.06 4462697312
98 4.21 4562737168
99 4.26 4642244712
100 4.26 4742211672

